rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:14.56,102.54,-979.98,265.14,0.73,3.66,0.79,-138.30,-70.05,-63.30,32.10,133.95,
06/01/2021,01:12:14.57,100.10,-959.96,259.28,1.16,-3.17,0.43,-138.30,-70.05,-63.30,32.39,133.96,
06/01/2021,01:12:14.57,114.26,-975.10,267.09,-0.37,-0.79,-1.71,-137.85,-69.75,-63.30,32.39,133.96,
06/01/2021,01:12:14.59,113.28,-967.77,265.62,-1.04,-1.34,0.43,-136.95,-69.90,-61.35,32.58,133.95,
06/01/2021,01:12:14.59,103.03,-982.42,260.25,-0.61,-0.12,-3.35,-136.95,-69.90,-61.35,32.53,133.96,
06/01/2021,01:12:14.60,100.10,-979.00,271.48,0.73,-3.11,0.61,-136.95,-69.90,-61.35,32.58,133.96,
06/01/2021,01:12:14.60,121.09,-972.66,261.72,0.79,-3.72,1.40,-136.50,-67.65,-62.40,32.63,133.96,
06/01/2021,01:12:14.61,114.26,-961.91,250.00,1.16,0.24,1.83,-136.50,-67.65,-62.40,32.53,133.96,
06/01/2021,01:12:14.62,109.38,-975.59,256.84,-1.10,-1.40,-0.06,-137.55,-70.50,-63.00,32.39,133.96,
06/01/2021,01:12:14.63,110.84,-964.84,258.30,0.37,-1.04,0.85,-137.55,-70.50,-63.00,32.58,133.96,
06/01/2021,01:12:14.63,102.05,-975.59,261.23,-1.83,-1.22,-1.59,-137.25,-69.90,-61.65,32.39,133.96,
06/01/2021,01:12:14.64,100.10,-968.75,258.30,-0.06,-2.87,0.49,-137.25,-69.90,-61.65,32.39,133.96,
06/01/2021,01:12:14.64,102.54,-986.33,260.25,-1.40,-0.61,1.89,-137.25,-69.90,-61.65,32.39,133.96,
06/01/2021,01:12:14.66,117.19,-980.47,259.28,0.06,-2.44,-1.16,-138.75,-71.40,-61.05,32.58,133.96,
